;we.ep;we.eBH;wi.ep;wi.eBH;;;;;;;;;
c479d8f5cc4f5a26965352ab8a8755e4;0.511484693;0.992174678;0.565594148;0.995414474;;;;;;;;;
c928a40cda25b7857d7402324ba0d324;0.550581932;0.992307903;0.587381093;0.995414899;;;;;;;;;
b60a828b1570a5e1feb756bfa51c4f15;0.591302462;0.992144821;0.615239678;0.995422088;;;;;;;;;
9c34d25c171ffad1ee1475e3900ee6dd;0.519861554;0.991841863;0.553893074;0.995423738;;;;;;;;;
cf527857b043e47a078acee04ce9485a;0.47729561;0.992052096;0.505831577;0.995423775;;;;;;;;;
01dcc804108db07ff1d33122bc6f9a73;0.489590041;0.992306821;0.499277561;0.995428161;;;;;;;;;
2baa967f00c39a5bda6915d3e504e07e;0.481542195;0.99151777;0.520975807;0.995428585;;;;;;;;;
9b1d125e509496833802e1d59d9e29f5;0.481881058;0.992184685;0.510972529;0.995430898;;;;;;;;;
2421d6a87ae259e61e142972ce690d4e;0.600890866;0.992666103;0.578154245;0.995435045;;;;;;;;;
b473dc96052d132bd0a0b8a633e726e5;0.488197839;0.991922178;0.507270671;0.995435819;;;;;;;;;
9abb64c54008dd48e38bb02bb18c0456;0.555280615;0.992257735;0.571901674;0.995441838;;;;;;;;;
29bf25bdc7ac74e09ca6c8897a57687d;0.476879605;0.992247868;0.520530067;0.995442712;;;;;;;;;
869946deb9411d471e9a35e9b4cdb195;0.614653098;0.992329442;0.56226765;0.99544302;;;;;;;;;
63e0ba45762aaf02db09e6ad6d433e69;0.591555271;0.992584894;0.538066254;0.995446066;;;;;;;;;
cbd00c0ca5472b6ead3e0fcc0e5c50a3;0.602159039;0.99240985;0.650593891;0.995447597;;;;;;;;;
26b628359ba7014a2ff4a7c3cf61d936;0.570922813;0.99246218;0.591923977;0.995449784;;;;;;;;;
230d49ff393b1da0a6a90315fcb89e05;0.558615852;0.993061939;0.57448388;0.995452863;;;;;;;;;
d9a1e4f581666def208d04d43487f5d9;0.640249709;0.99264459;0.607358726;0.995453236;;;;;;;;;
9a96b3960abe6a2a204e78107ea47178;0.458186712;0.992121942;0.467288089;0.99545764;;;;;;;;;
9e12000cd4ac321ddeea6ac41fa53b7d;0.50984181;0.992124766;0.556114382;0.995460997;;;;;;;;;
653bc885189a5e68f9b278c4783a74b2;0.528903789;0.991414724;0.581968904;0.995461068;;;;;;;;;
d54cc6fce4ff1d39818a7f1bb5a8fa3e;0.555180163;0.992438085;0.57682281;0.995462524;;;;;;;;;
9bab68fd996e1e19b4d3aa8e385e2c11;0.494686858;0.991649592;0.56463486;0.995465757;;;;;;;;;
68dccf7f9bd236e044591686e5b9853e;0.54218942;0.992341327;0.553622802;0.995465883;;;;;;;;;
acb71d4c7697971fc7be34b5a45e400a;0.513851412;0.992253604;0.575067809;0.995468858;;;;;;;;;
02d96452230e6b7dd0fefbc98140b2bb;0.500942785;0.991852428;0.525983713;0.995470331;;;;;;;;;
56f7cecc73ecdade6fed2e4e0197909b;0.513056136;0.99231133;0.555232222;0.995473203;;;;;;;;;
5e6cdf16e1b4cc74cbee0274ae76e7ca;0.520343431;0.99186712;0.547579443;0.995473653;;;;;;;;;
f844bc99533d7261df416acafebc7572;0.50617321;0.992171391;0.536138035;0.995474069;;;;;;;;;
2f89d42ead9948f94ebb64956cc61b9f;0.59585697;0.992432349;0.568922897;0.995474369;;;;;;;;;
863f586741938cb6d91bc8fa2597d85e;0.470274782;0.988053691;0.534864446;0.99547567;;;;;;;;;
548e262a8a34d0fc87a55fdab500c9e9;0.761940016;0.994156007;0.601711937;0.995478855;;;;;;;;;
15b1c8873abfc376b40902f63a890cfb;0.580963524;0.992590851;0.62009429;0.995479005;;;;;;;;;
1433d631c9749aff7b355160f052f281;0.727917896;0.994228973;0.580360448;0.99548052;;;;;;;;;
52ba45d18b2306fe30226b2995c792b3;0.50928549;0.991899487;0.521179234;0.995483942;;;;;;;;;
7bb7286f73eb328efdc83fae92f6e5ea;0.554799844;0.992190945;0.555724239;0.995487745;;;;;;;;;
cc87f0eea921b314bf2b43b9aa691399;0.588847354;0.992492528;0.575204713;0.995488593;;;;;;;;;
f763c5dba7abc1c9893a3cb33ac6eaac;0.518249501;0.991746384;0.555262431;0.995488762;;;;;;;;;
88b13f896b43b9b3135b53c7d06fc6bd;0.692777319;0.99312085;0.564749267;0.995491379;;;;;;;;;
5edc0810459cbacb0e2a1915bdc4770e;0.525366037;0.992621669;0.549361438;0.995492767;;;;;;;;;
3cf46c0ca8ec21edd4831352fc7a1ae8;0.585688529;0.99251651;0.564574121;0.995493191;;;;;;;;;
38660364a9a6f867d146e33294ec87ea;0.565529896;0.99235028;0.557670776;0.995495032;;;;;;;;;
0bb7f0beda23cbf9949c4f359e6c1f9a;0.466231273;0.99184357;0.482568902;0.99549728;;;;;;;;;
df719362d62d35b8244feba295308f01;0.537318216;0.991969778;0.572571087;0.995501087;;;;;;;;;
f1b844ed9a8ff206192bf93298209c6d;0.484450299;0.991512246;0.537756774;0.995501675;;;;;;;;;
4c0bc9e7294dc5aed78881e372ba1f03;0.618635433;0.992771891;0.637299144;0.995501679;;;;;;;;;
29b37425a6785bacd01cacfd70ea26de;0.588077734;0.992269572;0.610415274;0.995501872;;;;;;;;;
f92e4f801e4ae77d32a32288fe454167;0.514273661;0.992703977;0.525454417;0.995504889;;;;;;;;;
8eda8df5688fd76391eda1fe4167475c;0.521189141;0.991882122;0.576798707;0.995509206;;;;;;;;;
9c54bcdfcd34bcee69c9efb4b02b88b9;0.531332265;0.992649917;0.55074365;0.995511034;;;;;;;;;
e802778055cb1d2fd62760980495ddd6;0.603392794;0.991897446;0.582471848;0.995512809;;;;;;;;;
2a4f3e6fb8cc501d25beb624699deba8;0.486805383;0.991673914;0.62857781;0.995513223;;;;;;;;;
b955e1333e9673581d5103f7385de70a;0.564155966;0.992709759;0.578200201;0.995513747;;;;;;;;;
b958b1035ef1bb7291fcb973116bcf92;0.487733362;0.992027886;0.549287202;0.995514438;;;;;;;;;
4d9eff55594fc0872140e86671b6c70b;0.6135543;0.992660229;0.619578813;0.99551529;;;;;;;;;
e57a05a8012c59f3c6525c66790852a3;0.50306709;0.992117828;0.562217837;0.9955185;;;;;;;;;
5ce0e2cfce2867cee80eda24897533cb;0.503410313;0.992098643;0.518173784;0.995519011;;;;;;;;;
21316379de4c27d6590d22c9a8afa03c;0.486645597;0.992117062;0.527816485;0.995519802;;;;;;;;;
63b166c5133c8d1538630cdb20483fa4;0.512198686;0.992104022;0.527796881;0.995520528;;;;;;;;;
80283959ab8bd801aa92e122a1a6e73c;0.497195531;0.992216581;0.524612749;0.995523066;;;;;;;;;
d79d3f9cd7e4091738aeb0c48301eec1;0.480603801;0.991648091;0.499631389;0.99552439;;;;;;;;;
12cd7a9705befca01676b76c49f438db;0.562993259;0.991922034;0.583617531;0.995526786;;;;;;;;;
f883363941c83b4c6469c6c0f0e21c8f;0.499512094;0.992107652;0.543315508;0.995527712;;;;;;;;;
b0d4f15fdb18b66f6872cab197bad539;0.565970947;0.992594455;0.590790184;0.995529219;;;;;;;;;
0fbc82c9bf8cb8ebe3b04e4abf20edcb;0.500740758;0.992210127;0.531157124;0.995531775;;;;;;;;;
26b58e31b9f350b874d87c2bec785b58;0.557229706;0.992076131;0.545597234;0.995532726;;;;;;;;;
3408e39ec76a58c79f20c2de0ccf9215;0.496780879;0.992080484;0.564603365;0.995534141;;;;;;;;;
5a0450809f0f7f9f5e6c3913955a0290;0.566627192;0.992282287;0.486653512;0.995537361;;;;;;;;;
351209732cfa9d93efd1d6ad8e84acb0;0.591669625;0.992958348;0.555168912;0.995538579;;;;;;;;;
4742f80e26e22741f8d3ed0b3aa0346c;0.5863392;0.99256039;0.597954481;0.995539711;;;;;;;;;
49b149bd70b409c5bec9d14ba78fb68a;0.494058678;0.992441453;0.535307615;0.995541186;;;;;;;;;
a76948cacd76e734303cebec82df18b8;0.636191791;0.993005243;0.491010644;0.995542836;;;;;;;;;
9c0ff57dcebc18a94cc1fe939c630abb;0.484449599;0.992287769;0.509731078;0.9955445;;;;;;;;;
93a47044e901986ee1309893cb13fc75;0.579946883;0.992500705;0.573119023;0.995547853;;;;;;;;;
4c3f1d9af67c8458d200239c202e4165;0.645248694;0.993241447;0.613460574;0.995552122;;;;;;;;;
7785f9ea5f25d00958b76ea248011141;0.490668645;0.992120517;0.524306163;0.995554172;;;;;;;;;
8b7d0134809536bd79d2f921bbf6876b;0.466945189;0.992122902;0.509403602;0.995554923;;;;;;;;;
d82f6a5a2f722fe907a2cea319f271c2;0.592180983;0.992738895;0.629189698;0.995557702;;;;;;;;;
1f5388428a2d60a708a50661e1ae9cff;0.463805708;0.992212984;0.544282831;0.995560775;;;;;;;;;
fd37c7f7c44cc688bd6e63120a04dcf3;0.500488603;0.988766914;0.527799774;0.995563538;;;;;;;;;
c93d531131e5cad239f1b3034aeb44aa;0.554520608;0.99241671;0.575494267;0.995568236;;;;;;;;;
2a3e8f31a838af18dc5dbf85b9fb83a2;0.527752375;0.992448623;0.565184723;0.995570676;;;;;;;;;
566f86c5c087ceb3172b40ce6faec4fc;0.512035051;0.992288962;0.528382417;0.995572555;;;;;;;;;
7ae9e0d731bbaf0301d8a185b7d12515;0.501259446;0.992418449;0.532710626;0.995572668;;;;;;;;;
ca7762c0c0e976b369e1cea711f2cabf;0.574178869;0.992856239;0.560144038;0.995573414;;;;;;;;;
3098ee900046ddb44fccf3418fb1ce21;0.641489063;0.992053534;0.644577849;0.995577443;;;;;;;;;
d595f362b6ab88dc1c9ca70732228866;0.55380852;0.99269166;0.557654386;0.995580184;;;;;;;;;
95dac338fe1de0bbdb58a6289a778339;0.586877422;0.992431674;0.595283255;0.99558074;;;;;;;;;
439767d22fe4cf583c3943191a0158aa;0.495966667;0.992009918;0.555361412;0.995583792;;;;;;;;;
cb02354b48556ee8d5de32abc67af0d2;0.522238393;0.992358047;0.549932834;0.995590538;;;;;;;;;
f2a483db66b9c553746e5e30f7712b8c;0.552710636;0.992192554;0.581724663;0.99559061;;;;;;;;;
90b79fbd3a3cb57937616fb1126e1f85;0.786236301;0.993663976;0.499728121;0.995591917;;;;;;;;;
ff53cd02b4c7e4b52be19b0ea8928d01;0.580026766;0.992749297;0.581644642;0.995594019;;;;;;;;;
159f2f7be50e20d9a6959b31cfc88467;0.50038992;0.992468314;0.5197636;0.995596239;;;;;;;;;
81c9ef95e8d405e5bc2d298647518ef3;0.544671178;0.992660465;0.55047145;0.99560192;;;;;;;;;
461761ec8e1b9d157fd577f4614209fe;0.68309841;0.992473395;0.714807114;0.995605202;;;;;;;;;
e080ff1ce124e49bae3f77720f3cbdc9;0.510504728;0.992495558;0.543174427;0.995605235;;;;;;;;;
cd6db717544792126931614637a983fa;0.513898379;0.991440787;0.554550918;0.995605286;;;;;;;;;
6430af18aeee55d8fe815ecb32289897;0.60565495;0.992605997;0.640452424;0.995610654;;;;;;;;;
4cf9bbc2838324c0eefc800d3fb1b0c9;0.51142798;0.992139911;0.538067539;0.995611054;;;;;;;;;
2674b078d260f6e34bedab6fdce5a997;0.501599055;0.992141773;0.514935662;0.995612687;;;;;;;;;
a3b9c8a368d41da114df25d5641900cf;0.506371491;0.991790269;0.509783782;0.995613447;;;;;;;;;
c92456ae031bf3669551a58b23ef6121;0.607822993;0.99271057;0.614023936;0.995613834;;;;;;;;;
91bb4966eb21dc3775f9cb5a1227366d;0.518165956;0.991761581;0.555509243;0.995617578;;;;;;;;;
07695372ede8cd6346a0c9014da56e08;0.526439455;0.992224058;0.539798115;0.995617619;;;;;;;;;
df227e0ee9468efb0c628f40ecd52236;0.5844403;0.992463765;0.559612171;0.995619325;;;;;;;;;
d90fdfab5058fab0350f2221ff1d0a52;0.605089072;0.992700078;0.607816999;0.995621753;;;;;;;;;
a556956ccb7176f52c3bd318e521a094;0.497680131;0.99195706;0.54069313;0.995622827;;;;;;;;;
e08caef48573fd528389a3f057526bc8;0.595166584;0.992568091;0.575761646;0.995623823;;;;;;;;;
5d1e6adac8f266706a392919d8c9474d;0.554379662;0.99182519;0.592432705;0.995625718;;;;;;;;;
55e0a0c31a8ca46ffff5f6a748bad8ca;0.633398343;0.993054609;0.620733816;0.995626088;;;;;;;;;
816b846e1da52014e01190e4aa35c566;0.509588446;0.991934146;0.535905363;0.995626663;;;;;;;;;
0bdec909cedce8f0936e5a85ce0e361b;0.597233472;0.993147417;0.585105474;0.995631032;;;;;;;;;
d1da737a505403a70f334e8a7d3a1eb2;0.451657816;0.991616884;0.490346051;0.995636458;;;;;;;;;
f7aa1a9e60c7597a81bac7878e8c7f4e;0.475956708;0.991865611;0.498824429;0.9956365;;;;;;;;;
f011841aebb03b36420f91be295b38d9;0.64545971;0.992738296;0.612482646;0.99563766;;;;;;;;;
1b6ff0744f023d15260827dac2951ca0;0.579333983;0.992289364;0.611767598;0.995639541;;;;;;;;;
a0f18f6069be63c25e4cbd65523935b0;0.603695505;0.992252245;0.640772509;0.995642551;;;;;;;;;
79dd364faf30f3127e77da38c80d1735;0.53804533;0.991966628;0.581805648;0.995649911;;;;;;;;;
a4d87f30950675efd5029aa76532cd75;0.487820415;0.991748063;0.518086693;0.995661973;;;;;;;;;
c229f606be121d24e0e91e274894cfae;0.615751409;0.992728119;0.604471861;0.995663585;;;;;;;;;
cf73796ab26f1e8cf36c1e181ed10491;0.761139636;0.993972667;0.548405042;0.995667832;;;;;;;;;
1ce7e53802c2b285107d11fd04d24b13;0.704827352;0.993305741;0.568655196;0.995669679;;;;;;;;;
14805da8fff33bca0911e7348d6bdc7e;0.504732046;0.991968837;0.560214097;0.995672924;;;;;;;;;
625539550ae4aebff5496fa244cd166b;0.503987786;0.99219387;0.516195431;0.995673615;;;;;;;;;
965931193e6a870c57c331477744a5c7;0.599448901;0.992461839;0.596351167;0.995674107;;;;;;;;;
715d4810d0021f328a2c060893b6a53c;0.521931811;0.991674224;0.546568413;0.995674176;;;;;;;;;
608ea90cd28f17c5752796afc79d6099;0.619583106;0.992250341;0.640736837;0.995676186;;;;;;;;;
9cb590954cb723636f39c06550845654;0.515668254;0.991836605;0.561619768;0.995678004;;;;;;;;;
a781b63a79eb2af706da0e03c64b175d;0.545171387;0.991930776;0.555266287;0.995681842;;;;;;;;;
977afc549e0f207ec5b3a96a9f537c61;0.480576723;0.992444842;0.512575522;0.995682023;;;;;;;;;
067ea7d29872c0318c7881442655c998;0.529857363;0.991413385;0.566383754;0.995683292;;;;;;;;;
111f42dfaca317e030d5e1463a4184d4;0.517024811;0.992236576;0.522986297;0.995685526;;;;;;;;;
7eeb2b84d0eb51c781b502e2a5169d35;0.509942153;0.992055451;0.562410659;0.995690924;;;;;;;;;
0ab04162a144b0244911f886b0c85400;0.501797487;0.992017354;0.54188252;0.99569204;;;;;;;;;
8202f64661f1ba1a768ea617e4a0d65e;0.570502671;0.992414668;0.591173578;0.995694623;;;;;;;;;
471e90ed074d475567f301c5ac16ab49;0.637223647;0.992608514;0.602789811;0.995704204;;;;;;;;;
5e7ef06c466e493387f2420d8d9343af;0.514616078;0.99204874;0.530429864;0.995707747;;;;;;;;;
85f3064200bdea053261d4cd42675233;0.508879416;0.9918757;0.574255708;0.995708646;;;;;;;;;
ffcff1346e4b8fddb57c0df764056e4c;0.604581185;0.99258942;0.614347876;0.995710121;;;;;;;;;
48a720c5112db9d1a10b6efa7b516231;0.522148224;0.99187629;0.553215626;0.995710939;;;;;;;;;
49c663dfebf712959b629dd9362117ee;0.59211555;0.992822706;0.607864241;0.995712071;;;;;;;;;
f560aa9f6b40dbae62de1f422eac596e;0.48400481;0.99227622;0.537041084;0.995714261;;;;;;;;;
edf67ebc48778e30e56206e64301a911;0.601532691;0.992225673;0.620765631;0.995715501;;;;;;;;;
1c6ed649bfd203937b17ce394780b8cc;0.581159818;0.992675767;0.609213672;0.995716801;;;;;;;;;
6723e2aed935b38b9028a0c9237abf39;0.604771899;0.992786041;0.63738977;0.995719973;;;;;;;;;
e25ff78838cf485d0be0712e429f1072;0.597897047;0.99236117;0.58842426;0.995720073;;;;;;;;;
20c7445996f27f5b0f3fe8fe3e4b4a5a;0.498144762;0.99198087;0.529261685;0.995722094;;;;;;;;;
be78c7c4c35b562181f40f6e66940135;0.550139028;0.992146361;0.577563567;0.995725057;;;;;;;;;
a9372057c14ff48ade5a38dbee6b5320;0.463056671;0.991679216;0.5241789;0.995725167;;;;;;;;;
7e5acbf3b9dd9bd603709174828c7612;0.538082936;0.99248402;0.569095794;0.995727711;;;;;;;;;
50eed677834d1a3fbc9d8dbe2e8adb66;0.539802568;0.991915307;0.564006582;0.995727832;;;;;;;;;
69d33e350c6709d1ef96e7cad70d97a5;0.532249914;0.992009341;0.530460716;0.995727964;;;;;;;;;
8fcdece6a8708df60c2d4f4083e2ffde;0.619983867;0.993048149;0.632435855;0.995728969;;;;;;;;;
dbeda24aba6a52dfedb24911144d8bfa;0.550584643;0.992339041;0.561341462;0.995732044;;;;;;;;;
e955d1eb8207979e4558499fb66168b6;0.481460271;0.991573089;0.530348558;0.995734558;;;;;;;;;
74f0fea3e21532614db2b10c62f272a4;0.584895801;0.992394435;0.594232697;0.995734995;;;;;;;;;
340f076aa40124adfdd7d96b6203e32f;0.578992369;0.992830025;0.531636608;0.995736685;;;;;;;;;
3b4725dbf253ef24c240ae73234b30b9;0.548528282;0.992118518;0.601421419;0.99573842;;;;;;;;;
df57df40af3e5c77a37a11c6ce6b2472;0.600551833;0.992237546;0.612194699;0.99573989;;;;;;;;;
2f8c0f9b675d6e771c3149fe8c427b8d;0.57153367;0.992163862;0.581725306;0.995742716;;;;;;;;;
9440c3e0d49b9085042ba80647e159f7;0.591889979;0.992600407;0.572490423;0.995744432;;;;;;;;;
fb28b3b16ec48f8d130e36126a0145ce;0.494010477;0.99209965;0.539845035;0.99574444;;;;;;;;;
fc143eab4503cc6d9d6b13d23b63de20;0.480351055;0.992022835;0.530308386;0.995744483;;;;;;;;;
fb792f5a67aed4f2e0ff3b74a2148a46;0.571491494;0.992559134;0.620608803;0.995745647;;;;;;;;;
5aebc11744ae78ca6af53278bdb56ced;0.539031089;0.99141409;0.565062281;0.995754315;;;;;;;;;
c4edc6b06d852e1e00c400dead664584;0.574592879;0.992158306;0.585198992;0.995759919;;;;;;;;;
b41120a9d2ae791a931baf279b558a0a;0.500539521;0.992229006;0.528650761;0.995763354;;;;;;;;;
a0d7d29b15aef3d8a7e4e405699e1b59;0.569426591;0.991734549;0.569140786;0.995764979;;;;;;;;;
53447f3e15c45c3a96f764bdf75d6b95;0.598751054;0.992529809;0.625379538;0.995765107;;;;;;;;;
579d7501467e822d04eed0f71fd9f0ef;0.518708949;0.992154111;0.547258716;0.995765356;;;;;;;;;
eea40420ce0d9b31deb8c6fed7ee8c82;0.470893908;0.991586242;0.528546637;0.995767887;;;;;;;;;
3873eafef22282f6b9c62db64c5aec37;0.505591841;0.991619621;0.545957168;0.995768138;;;;;;;;;
060f3cacc6992ac7e7f8211671b6f7c5;0.481553738;0.992119055;0.5376173;0.995776719;;;;;;;;;
e589754ea8082392b3bf7e84a83f93ca;0.59051211;0.992513841;0.580480641;0.99577708;;;;;;;;;
ef8ac73c5687b6c40a710651f01a6bd9;0.58750806;0.992412095;0.598191009;0.995788419;;;;;;;;;
70f57d775160f969270545c4412f5a9c;0.526276657;0.992073149;0.573047036;0.995790168;;;;;;;;;
1530cebc76b3125183f8182591da0f93;0.577782758;0.992246133;0.578693182;0.99579076;;;;;;;;;
e099ad6c8cde7d049f61e096dfe36097;0.595958675;0.992678146;0.576547717;0.995791585;;;;;;;;;
c22ed9cf431cf04cc90a585e54dac891;0.504156786;0.991788789;0.538512958;0.995796292;;;;;;;;;
577c9f2cb962ae29efa8475954785153;0.46616558;0.991640946;0.459442166;0.995796733;;;;;;;;;
4fa00e02a6574167a617e46e092fa7b1;0.497687099;0.992081611;0.565410968;0.995799401;;;;;;;;;
dde779ed817c04f67e16ac35ac48b619;0.531046548;0.992272976;0.553945778;0.995802891;;;;;;;;;
26a1a28ad0e1c9d26885e4409f900327;0.640507709;0.992927771;0.641801213;0.995815298;;;;;;;;;
5f7baf278dc76b829a762a0b5d47c7d2;0.60764895;0.992625237;0.612712104;0.995820117;;;;;;;;;
5c9b3d9aec54396e9252abb93f2c28bf;0.498735985;0.992825393;0.542495372;0.995821629;;;;;;;;;
9eb9f0fba4d2ff4149ff0dffce1a1bd2;0.525869303;0.992774539;0.555763125;0.995825562;;;;;;;;;
9f2a72c11d10de244359f5fe27923ec4;0.563060894;0.99205641;0.573841462;0.995831557;;;;;;;;;
d2a6e82ce442aa8f867480622f1136b2;0.554378862;0.992682193;0.571209443;0.995831591;;;;;;;;;
b5d49990815510f4886f42597a63d2e3;0.488456901;0.992290182;0.570165634;0.99583526;;;;;;;;;
95c5b77ca38db2eaf98024226ff1e7e2;0.62976693;0.992529526;0.65924356;0.995838379;;;;;;;;;
231dc18a9601cc9a37f658e407839276;0.534498754;0.991696105;0.577084083;0.995842746;;;;;;;;;
ae6b9d4fc851ac3c24896e03d4a49127;0.584764493;0.992349838;0.591219213;0.995844768;;;;;;;;;
dc2befacdeef41100bd609f4c826b8da;0.536492024;0.991879291;0.576916328;0.99584564;;;;;;;;;
c234403b78a31602f8563da2a51d0b48;0.571784391;0.992523016;0.580723918;0.995846306;;;;;;;;;
955950bb544f1d2ccfa54f813b57dcbd;0.58308585;0.992608875;0.5886354;0.995849367;;;;;;;;;
9a5473d456d615e2905febf377ecfaf5;0.517007176;0.9921944;0.56154521;0.995849724;;;;;;;;;
099fa7dcbc789dd06e5873ed49250bc8;0.594902555;0.993066514;0.588162986;0.995856852;;;;;;;;;
eb36ffdc466eabc64abb7ba830f38309;0.549452955;0.992766025;0.558395143;0.995862794;;;;;;;;;
ce19372018e3f6837134cfae597e96fd;0.63957671;0.992825189;0.643457232;0.995869558;;;;;;;;;
366eb3bfa0390ff38ce342ef0fe454a5;0.572170767;0.992157242;0.593775388;0.995870115;;;;;;;;;
6c853da77f7d5f8767b7b1bd3eaee8c9;0.538525519;0.992020734;0.538110603;0.995872968;;;;;;;;;
d288061a09668cb84393a1fdc5ee6b26;0.533172535;0.992311093;0.555823221;0.995875266;;;;;;;;;
59b05a030081c12eac0d1aef90825c0f;0.500526637;0.991691876;0.552809093;0.995875872;;;;;;;;;
f55eb46d33bb782d7c3c4a7abadc5134;0.515891848;0.99185607;0.538342953;0.995876721;;;;;;;;;
1b4cd62ad43f2894ed0c252259c02fa5;0.555105947;0.992499768;0.599363045;0.995877138;;;;;;;;;
7fc42926fc252aef0dbaa34b103e5c14;0.617654477;0.992281208;0.656408757;0.995881491;;;;;;;;;
59418ab92e3254a50aa3ae1544fbf48c;0.642027858;0.993201039;0.628834585;0.995885702;;;;;;;;;
382898ba83883a026a476e303a2ad700;0.566720522;0.991801442;0.610916932;0.995888108;;;;;;;;;
8b57045a348b68a8088aa7c70e987151;0.571353663;0.992616766;0.574565187;0.995888498;;;;;;;;;
0cea9380b25da8b65ec55085b87e7c1f;0.544764503;0.992152985;0.563469573;0.995891441;;;;;;;;;
d641e745c3242ea3d385fc3214eb49fe;0.578419465;0.991988085;0.576934968;0.995896401;;;;;;;;;
12ae7ae9fa51da9d90b4c3a151abbe4c;0.570689942;0.992507217;0.597024437;0.995900563;;;;;;;;;
d66128f6cbfbfbdbe021964c2d71e27e;0.601828482;0.993299394;0.578208878;0.995901542;;;;;;;;;
4666d7ec1ae1169f036cba9b87b4be28;0.604796911;0.992785103;0.613588158;0.99590631;;;;;;;;;
d057e122bd97363f67a86b7cc3b59d54;0.561604992;0.992603341;0.598392187;0.995908999;;;;;;;;;
ef2973e1e72b25e5c5c00a20cb4a098a;0.541834336;0.992473128;0.568909721;0.995909074;;;;;;;;;
6fe4aea00f3631871f540b47f69266eb;0.652964885;0.992769814;0.676640914;0.995912948;;;;;;;;;
9c44d10af721b1176e27c46e1c59cebe;0.531637613;0.992204928;0.552247982;0.995912957;;;;;;;;;
b12b03d38a2756b780674a95d951d182;0.533764191;0.992869909;0.554847864;0.995914357;;;;;;;;;
882c284c62f758beae1b49ba2ed253de;0.497578291;0.992212512;0.549913873;0.995916279;;;;;;;;;
2936fd5d8240b1259d1e26c4dcb505c4;0.602181625;0.992600085;0.585411418;0.995921919;;;;;;;;;
d43c3a851784ec8b1a00dafbf0953618;0.51007446;0.992450737;0.553164528;0.995923285;;;;;;;;;
3b6d0e2c26e82e9f256514edacf1f308;0.529486661;0.992496859;0.576042845;0.995927353;;;;;;;;;
358347f1baf08fda96e6e3e37ed8bdc1;0.684527555;0.99244383;0.687120141;0.995939508;;;;;;;;;
c25a41da62d8daa13d8cc0e6a2fee816;0.584258925;0.992506426;0.58330516;0.995941833;;;;;;;;;
661200e3a2b36abd64b818e46a608058;0.6376206;0.992485997;0.643603777;0.995941839;;;;;;;;;
9539ac4f22e2b6988ffa2fd582288051;0.55460924;0.992779442;0.551383818;0.995942664;;;;;;;;;
b2fef8bb3d5567a266506e6ec94c4cee;0.574797334;0.9923952;0.587970485;0.995944324;;;;;;;;;
0ee7cd5cbe2436799d3d107a5d97ca3b;0.587220016;0.992112158;0.605479034;0.995946854;;;;;;;;;
9619aaf2b71f3268a694fb7042a2915e;0.590380876;0.992862157;0.608781109;0.995946898;;;;;;;;;
b293349d0823e3df8b2bad15f2b97eb8;0.60678854;0.992919787;0.589342413;0.995950357;;;;;;;;;
402170a0033d87329ab563772ea50aa5;0.574121926;0.992572311;0.55039175;0.995961486;;;;;;;;;
76e6e97a4845499480181ece6750fb00;0.600373716;0.992461151;0.610124113;0.995961909;;;;;;;;;
85d598043ae536e4c00b0850151d3790;0.537331135;0.992665862;0.560303759;0.995966886;;;;;;;;;
5ca343ebfb5b92f472c7e4da6476e822;0.583883201;0.992370856;0.584271198;0.995972221;;;;;;;;;
4e9278ea074b15f4b55123b6de8e6aa5;0.604758813;0.992524605;0.588161058;0.995972951;;;;;;;;;
822089111095dd0dda41f3c921d2265a;0.544864483;0.991891407;0.571739061;0.995975376;;;;;;;;;
5c5d3c628a4b277f2fe2de74a6e8df2d;0.636485126;0.992193076;0.665250926;0.995976719;;;;;;;;;
affa4f89b2c34080fa9e7ed722452163;0.617109315;0.99216785;0.5710163;0.995977359;;;;;;;;;
20a68f131ce663bb297bf2552fab64dc;0.59671305;0.992512109;0.620004306;0.995977792;;;;;;;;;
e6e26c682cee2b39c7c68bc751434236;0.514979951;0.992158959;0.55982556;0.995979343;;;;;;;;;
98842f38507975daa6b68b50518cd514;0.517527543;0.991941786;0.570954276;0.995980448;;;;;;;;;
188f33ca4aa147c617f1249626611800;0.557340296;0.992644691;0.598434608;0.995981543;;;;;;;;;
c8339c527d30dec490fc532d0783a8a0;0.593747863;0.992834756;0.59532182;0.995982026;;;;;;;;;
efbc14cab6cd944f6ffb7ffcf13f239d;0.53406328;0.991847076;0.551612955;0.995983668;;;;;;;;;
ccca080e83083d30ee14249492275728;0.552234117;0.992442967;0.590785685;0.995984786;;;;;;;;;
263a21c85aa031890d276314a81d0dee;0.537119858;0.991977352;0.56549356;0.995989083;;;;;;;;;
587dcdb803160a8877fc41ea53e6a6c7;0.597301893;0.992351067;0.56021731;0.995991093;;;;;;;;;
fbb2afb98887ad6603b84dab0d532f18;0.512992132;0.992433203;0.532476347;0.995991341;;;;;;;;;
7fdbbb563fd176ba9713dbb5ee931113;0.489463872;0.992304533;0.497376337;0.995991495;;;;;;;;;
461689c030ab819de35ae120a1f9f13b;0.637497589;0.992606145;0.621336384;0.995991845;;;;;;;;;
a9743d997ad3fd6ed6a51242a801744b;0.60540892;0.992450135;0.567444917;0.995995285;;;;;;;;;
5b1721e2e459a69862391be8959904de;0.571425469;0.992432908;0.573477028;0.995997962;;;;;;;;;
